ref_organ,ref_organ_part,parent,child,parent_label,child_label
https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#VH_F_left_main_bronchus,UBERON:0002178,FMA:13144,Left Main Bronchus,Cartilage of left main bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#VH_F_cartilage_of_main_bronchus_R,FMA:13143,UBERON:0002177,Cartilage of right main bronchus,Right Main Bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-female/v1.1#VH_F_right_main_bronchus,UBERON:0002177,FMA:13143,Right Main Bronchus,Cartilage of right main bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#VH_M_cartilage_of_the_main_bronchus_L,FMA:13144,UBERON:0002178,Cartilage of left main bronchus,Left Main Bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#VH_M_left_main_bronchus,UBERON:0002178,FMA:13144,Left Main Bronchus,Cartilage of left main bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#VH_M_cartilage_of_the_main_bronchus_R,FMA:13143,UBERON:0002177,Cartilage of right main bronchus,Right Main Bronchus
https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#primary,https://purl.humanatlas.io/ref-organ/main-bronchus-male/v1.1#VH_M_right_main_bronchus,UBERON:0002177,FMA:13143,Right Main Bronchus,Cartilage of right main bronchus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_ducts_L,UBERON:0015134,FMA:58088,main lactiferous duct,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_sinuses_L,FMA:58088,UBERON:0015134,Lactiferous sinus,main lactiferous duct
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areola_L,FMA:223679,UBERON:0013772,Left female areola,left nipple
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_nipple_L,UBERON:0013772,FMA:223679,left nipple,Left female areola
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_fat_L,FMA:73166,FMA:73119,Interlobar adipose tissue of left mammary gland,Suspensory ligament of left breast
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_suspensory_ligaments_L,FMA:73119,FMA:73166,Suspensory ligament of left breast,Interlobar adipose tissue of left mammary gland
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areola_L,FMA:223679,UBERON:0011828,Left female areola,areolar tubercle
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areolar_tubercles_L,UBERON:0011828,FMA:223679,areolar tubercle,Left female areola
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_ducts_L,UBERON:0015134,UBERON:0013772,main lactiferous duct,left nipple
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_nipple_L,UBERON:0013772,UBERON:0015134,left nipple,main lactiferous duct
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_fat_L,FMA:73166,UBERON:0018140,Interlobar adipose tissue of left mammary gland,mammary lobe
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_mammary_lobes_L,UBERON:0018140,FMA:73166,mammary lobe,Interlobar adipose tissue of left mammary gland
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_fat_L,FMA:73166,UBERON:0015134,Interlobar adipose tissue of left mammary gland,main lactiferous duct
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_ducts_L,UBERON:0015134,FMA:73166,main lactiferous duct,Interlobar adipose tissue of left mammary gland
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_fat_L,FMA:73166,FMA:58088,Interlobar adipose tissue of left mammary gland,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_sinuses_L,FMA:58088,FMA:73166,Lactiferous sinus,Interlobar adipose tissue of left mammary gland
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areola_L,FMA:223679,UBERON:0015134,Left female areola,main lactiferous duct
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_ducts_L,UBERON:0015134,FMA:223679,main lactiferous duct,Left female areola
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areola_L,FMA:223679,FMA:58088,Left female areola,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_sinuses_L,FMA:58088,FMA:223679,Lactiferous sinus,Left female areola
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_sinuses_L,FMA:58088,UBERON:0013772,Lactiferous sinus,left nipple
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_nipple_L,UBERON:0013772,FMA:58088,left nipple,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_ducts_L,UBERON:0015134,UBERON:0018140,main lactiferous duct,mammary lobe
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_mammary_lobes_L,UBERON:0018140,UBERON:0015134,mammary lobe,main lactiferous duct
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_areolar_tubercles_L,UBERON:0011828,FMA:58088,areolar tubercle,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-left/v1.1#VH_F_main_lactiferous_sinuses_L,FMA:58088,UBERON:0011828,Lactiferous sinus,areolar tubercle
https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#VH_F_fat_R,FMA:73165,UBERON:0018140,Interlobar adipose tissue of right mammary gland,mammary lobe
https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#VH_F_mammary_lobes_R,UBERON:0018140,FMA:73165,mammary lobe,Interlobar adipose tissue of right mammary gland
https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#VH_F_main_lactiferous_ducts_R,UBERON:0015134,FMA:58088,main lactiferous duct,Lactiferous sinus
https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#primary,https://purl.humanatlas.io/ref-organ/mammary-gland-female-right/v1.1#VH_F_main_lactiferous_sinuses_R,FMA:58088,UBERON:0015134,Lactiferous sinus,main lactiferous duct
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_head_of_pancreas,UBERON:0001069,UBERON:0010373,head of pancreas,uncinate process of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_ucinate_process1,UBERON:0010373,UBERON:0001069,uncinate process of pancreas,head of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_head_of_pancreas,UBERON:0001069,FMA:14517,head of pancreas,Neck of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_neck_of_pancreas,FMA:14517,UBERON:0001069,Neck of pancreas,head of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_body_of_pancreas,UBERON:0001150,UBERON:0001151,body of pancreas,tail of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_tail_of_pancreas,UBERON:0001151,UBERON:0001150,tail of pancreas,body of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_body_of_pancreas,UBERON:0001150,FMA:14517,body of pancreas,Neck of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#VH_F_neck_of_pancreas,FMA:14517,UBERON:0001150,Neck of pancreas,body of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_body_of_pancreas,UBERON:0001150,UBERON:0001151,body of pancreas,tail of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_tail_of_pancreas,UBERON:0001151,UBERON:0001150,tail of pancreas,body of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_body_of_pancreas,UBERON:0001150,FMA:14517,body of pancreas,Neck of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_neck_of_pancreas,FMA:14517,UBERON:0001150,Neck of pancreas,body of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_head_of_pancreas,UBERON:0001069,UBERON:0010373,head of pancreas,uncinate process of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_uncinate_process_of_the_pancreas,UBERON:0010373,UBERON:0001069,uncinate process of pancreas,head of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_head_of_pancreas,UBERON:0001069,FMA:14517,head of pancreas,Neck of pancreas
https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pancreas-male/v1.3#VH_M_neck_of_pancreas,FMA:14517,UBERON:0001069,Neck of pancreas,head of pancreas
https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#VH_F_pubis_compact_bone_L,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#VH_F_pubis_spongy_bone_L,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#VH_F_ilium_compact_bone_L,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-female/v1.3#VH_F_ilium_spongy_bone_L,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ischium_spongy_bone_R,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_pubis_compact_bone_R,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ilium_compact_bone_R,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ilium_spongy_bone_R,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ischium_compact_bone_R,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ischium_spongy_bone_R,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_pubis_compact_bone_R,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_pubis_spongy_bone_R,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_ischium_compact_bone_R,UBERON:0001439,UBERON:0002483,compact bone tissue,trabecular bone tissue
https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#primary,https://purl.humanatlas.io/ref-organ/pelvis-male/v1.3#VH_M_pubis_spongy_bone_R,UBERON:0002483,UBERON:0001439,trabecular bone tissue,compact bone tissue
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_amnion,UBERON:0000305,UBERON:0001310,amnion,umbilical artery
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_artery_2,UBERON:0001310,UBERON:0000305,umbilical artery,amnion
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_amnion,UBERON:0000305,UBERON:0002066,amnion,umbilical vein
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_vein,UBERON:0002066,UBERON:0000305,umbilical vein,amnion
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_amnion,UBERON:0000305,UBERON:0001310,amnion,umbilical artery
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_artery_1,UBERON:0001310,UBERON:0000305,umbilical artery,amnion
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_artery_1,UBERON:0001310,UBERON:0002066,umbilical artery,umbilical vein
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_vein,UBERON:0002066,UBERON:0001310,umbilical vein,umbilical artery
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_artery_2,UBERON:0001310,UBERON:0002066,umbilical artery,umbilical vein
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_vein,UBERON:0002066,UBERON:0001310,umbilical vein,umbilical artery
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_artery_1,UBERON:0001310,UBERON:0002331,umbilical artery,umbilical cord
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_cord,UBERON:0002331,UBERON:0001310,umbilical cord,umbilical artery
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_amnion,UBERON:0000305,UBERON:0002331,amnion,umbilical cord
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_cord,UBERON:0002331,UBERON:0000305,umbilical cord,amnion
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_cord,UBERON:0002331,UBERON:0002066,umbilical cord,umbilical vein
https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#primary,https://purl.humanatlas.io/ref-organ/placenta-full-term-female/v1.1#VH_F_umbilical_vein,UBERON:0002066,UBERON:0002331,umbilical vein,umbilical cord
